1.513515625000000000e+02,4.557387373000000252e+01,-2.975320830000000027e-01,-1.746054399999999798e-02,8.304515050000000542e+01,8.962572475000000338e+01,1.707912539999999757e-01,-1.931575459999999911e+00
1.195468750000000000e+02,4.153741901000000070e+01,1.327663909999999836e-01,1.049137967999999921e+00,4.216555183999999734e+00,2.595131330999999975e+01,6.499651157000000623e+00,4.306361550999999821e+01
1.072500000000000000e+02,4.718613409000000303e+01,4.048416039999999660e-01,1.468902399999999844e-02,4.531772574999999748e+00,2.414178769999999830e+01,6.279773098999999803e+00,4.336348624000000029e+01
8.709375000000000000e+01,4.142546724000000324e+01,4.165747320000000031e-01,9.815211890000000716e-01,2.555183946000000095e+00,2.015440725999999927e+01,9.495578044000000162e+00,9.748268756999999596e+01
1.089765625000000000e+02,5.221806214000000068e+01,2.087755550000000015e-01,-2.535090970000000166e-01,2.535953176999999670e+00,1.382624661000000010e+01,9.106687289999999990e+00,1.191817845999999861e+02
9.037500000000000000e+01,4.265596382999999747e+01,6.007451110000000538e-01,1.020898765999999958e+00,2.850334447999999909e+00,1.729906645999999881e+01,8.628189605999999401e+00,9.096305413000000328e+01
1.220781250000000000e+02,5.145274066000000346e+01,8.972799400000000536e-02,-5.104942070000000331e-01,2.223244146999999948e+00,1.994933788000000163e+01,9.882908775000000645e+00,1.019694234000000108e+02
1.200468750000000000e+02,5.161862238999999875e+01,-9.768666500000000585e-02,-5.416383889999999424e-01,4.400501671999999864e+00,2.357605566999999880e+01,6.751249366000000585e+00,5.094362241999999696e+01
1.065937500000000000e+02,4.907908755999999784e+01,2.866971919999999896e-01,-5.840050999999999749e-03,2.696488293999999897e+00,2.031562871999999942e+01,8.819202297000000357e+00,8.340673848999999507e+01
1.278046875000000000e+02,5.309043855000000178e+01,7.750592700000000224e-02,-3.446796470000000334e-01,2.385451504999999806e+00,1.994111957000000146e+01,9.735727499999999424e+00,1.016911307000000022e+02
1.202109375000000000e+02,4.912701210000000174e+01,5.489631000000000025e-03,-2.105467129999999965e-01,1.005852843000000085e+01,3.521277777000000242e+01,4.056812266999999750e+00,1.802978376000000083e+01
1.306328125000000000e+02,4.357354973000000342e+01,-8.339934999999999710e-03,1.483221740000000011e-01,2.367892976999999899e+00,1.522012746999999955e+01,9.545238850000000497e+00,1.166140273000000036e+02
1.163593750000000000e+02,4.601031378999999788e+01,2.727026999999999923e-02,2.297410269999999866e-01,2.301839465000000029e+00,1.519841008000000038e+01,9.117709122000000832e+00,1.026247697000000016e+02
1.238281250000000000e+02,4.217469424000000089e+01,-2.350193239999999739e-01,4.530882620000000194e-01,2.836120401000000069e+00,1.541895088999999963e+01,7.849797677999999834e+00,8.364516355000000658e+01
9.835937500000000000e+01,4.630178424999999720e+01,5.677573370000000841e-01,1.824661289999999769e-01,8.377926420000000318e-01,1.274730386000000060e+01,1.694832781999999938e+01,3.055369609999999625e+02
1.443359375000000000e+02,4.727632820000000180e+01,-3.194732499999999864e-02,4.180853000000000347e-02,1.838795986999999954e+01,5.338265023999999670e+01,3.062103213000000324e+00,8.381214438999998961e+00
1.313671875000000000e+02,6.013446795000000122e+01,-1.282369730000000041e-01,-7.754759570000000490e-01,2.463210702000000030e+00,1.630943930000000108e+01,1.001656254999999973e+01,1.192249472999999966e+02
6.323437500000000000e+01,3.046501178999999837e+01,3.093388251000000366e+00,1.552864383000000004e+01,2.776003344000000084e+01,6.686751320999999848e+01,2.301560827999999947e+00,3.812468545000000208e+00
1.168359375000000000e+02,4.830870414000000324e+01,1.156361800000000120e-02,-8.570234800000001152e-02,4.219063545000000026e+00,2.394406465000000139e+01,6.838945851000000076e+00,5.175094301000000030e+01
8.804687500000000000e+01,4.268633040000000278e+01,7.051141450000000255e-01,1.562380703999999954e+00,2.285117056999999896e+00,1.400984409999999869e+01,9.255541273000000402e+00,1.154454034000000036e+02
9.107812500000000000e+01,4.336394119999999930e+01,2.988622750000000106e-01,3.801825520000000069e-01,9.900836120000001017e+01,8.810357007999999723e+01,-9.526625900000000591e-02,-1.773263334999999996e+00
1.075156250000000000e+02,4.900908468000000084e+01,5.430428130000000131e-01,5.646127129999999328e-01,1.727508360999999937e+01,5.183933323000000115e+01,2.926019923000000134e+00,7.232496914999999582e+00
1.227734375000000000e+02,5.813564618000000195e+01,1.449081229999999998e-01,-4.986387489999999922e-01,3.232441472000000093e+00,2.035519419999999968e+01,7.722595777999999633e+00,6.642996556999999314e+01
1.357656250000000000e+02,4.755087479000000172e+01,1.009843569999999968e-01,-1.050846319999999973e-01,1.979933109999999941e+00,1.584016946000000026e+01,1.123317173000000047e+01,1.438231531999999788e+02
1.361562500000000000e+02,5.269553430999999932e+01,-4.966952000000000172e-03,-3.541067970000000287e-01,2.240802675999999938e+00,1.316237190000000190e+01,1.049863022000000079e+01,1.524432831999999962e+02
1.116562500000000000e+02,5.334007016999999706e+01,2.305135039999999802e-01,-3.087965679999999935e-01,5.877926420000000318e-01,9.234848467999999144e+00,2.113211566000000019e+01,5.194357276000000638e+02
1.360156250000000000e+01,3.754587606999999849e+01,5.101263913999999566e+00,2.657731931000000003e+01,1.250418060000000082e+02,7.056441060999999593e+01,2.339795480000000094e-01,-1.247920490000000049e+00
1.197734375000000000e+02,4.331483846999999798e+01,2.078221219999999980e-01,2.557661569999999940e-01,1.997491639000000152e+00,1.458417479000000050e+01,1.069029888000000028e+01,1.415476917000000014e+02
1.221406250000000000e+02,4.930291167000000030e+01,-1.808204389999999717e-01,-4.250871900000000037e-02,3.073578594999999858e+00,1.810918957000000162e+01,8.520154357999999206e+00,8.927424102000000516e+01
1.306718750000000000e+02,4.598727904999999794e+01,3.503414820000000374e-01,7.400938599999999645e-02,1.753344481999999926e+00,1.240503177000000079e+01,1.110526106000000013e+01,1.699061002999999914e+02
1.232031250000000000e+02,4.694450836000000038e+01,3.128444950000000002e-01,3.363188610000000245e-01,1.640468226999999946e+00,1.461345309000000015e+01,1.103607601999999943e+01,1.408901353999999913e+02
1.129140625000000000e+02,4.898517430999999789e+01,5.137231650000000371e-01,6.511775910000000556e-01,6.150501672000000752e+00,3.247544621000000120e+01,5.600476189000000105e+00,3.124762464999999878e+01
8.656250000000000000e+01,3.867225063000000063e+01,5.806357370000000406e-01,2.591600393999999863e+00,5.989966554999999637e+00,2.964787606000000153e+01,5.325813648000000455e+00,2.894468050000000048e+01
1.025781250000000000e+02,5.429744603999999697e+01,4.829460400000000209e-01,5.088534599999999797e-02,1.365501671999999758e+02,7.738611219000000574e+01,-9.359032540000000733e-01,-7.188934479999999905e-01
7.775781250000000000e+01,3.944651166999999958e+01,7.151567640000000559e-01,2.049219589999999869e+00,4.007525084000000071e+00,2.382101129000000128e+01,6.739208752999999774e+00,4.855576374999999700e+01
1.189765625000000000e+02,3.938977200000000067e+01,5.311480229999999692e-01,9.929173559999999732e-01,4.206521738999999371e+00,2.558604064000000022e+01,6.877820822000000334e+00,5.041122700000000378e+01
1.296953125000000000e+02,4.313035449000000199e+01,1.945783489999999838e-01,3.850638820000000240e-01,1.376505017000000031e+01,4.777881538999999833e+01,3.420163533999999839e+00,1.039953314999999989e+01
1.188437500000000000e+02,4.593191929999999701e+01,-1.092426660000000022e-01,1.376835480000000167e-01,2.332775920000000003e+00,1.471602870999999979e+01,9.634175053999999960e+00,1.186696797000000032e+02
1.260078125000000000e+02,4.494918939000000080e+01,-1.810345999999999830e-02,1.328231919999999788e-01,3.982441472000000093e+00,2.171348530999999937e+01,7.132614712000000523e+00,5.782992328000000271e+01
1.273906250000000000e+02,4.477622038999999887e+01,2.190131499999999898e-01,3.468173529999999949e-01,2.369565216999999890e+00,1.730676043000000064e+01,8.910689901999999663e+00,9.173794670000000906e+01
1.201406250000000000e+02,4.579467326999999699e+01,4.663572170000000461e-01,5.283488920000000144e-01,2.286789297999999970e+00,1.690912735999999938e+01,9.823143437999998895e+00,1.110611449999999962e+02
1.126718750000000000e+02,4.158671463000000301e+01,3.233209210000000389e-01,1.201314007000000128e+00,2.249163879999999782e+00,1.371246013000000019e+01,9.716400766999999661e+00,1.279856877000000139e+02
4.775000000000000000e+01,3.225896192999999812e+01,3.431930368000000175e+00,1.746691454999999848e+01,1.177090300999999961e+01,4.312480166000000281e+01,3.988348105000000032e+00,1.550156327999999917e+01
1.637968750000000000e+02,5.637310964000000268e+01,-1.014641249000000078e+00,5.433431710000000692e-01,1.993135451999999930e+02,5.931843536000000228e+01,-1.534873624999999908e+00,1.759212753000000129e+00
1.315078125000000000e+02,5.525339301000000347e+01,-7.635390499999999969e-02,-4.686008939999999900e-01,2.249163879999999782e+00,1.806342757000000177e+01,8.903652439000000030e+00,8.553933103999999332e+01
8.607031250000000000e+01,3.686020541999999978e+01,7.441744159999998942e-01,2.381968180999999962e+00,1.858695651999999976e+00,1.617336883000000114e+01,1.073618676999999977e+01,1.299147504999999967e+02
8.671875000000000000e+01,4.328339344999999838e+01,6.341467720000000252e-01,1.009346322000000074e+00,1.652173913000000161e+00,1.181827649000000058e+01,1.240439229000000054e+01,2.078565595999999971e+02
1.035156250000000000e+02,5.422061191000000235e+01,3.227298929999999899e-01,-2.590224810000000266e-01,2.280936454999999974e+00,1.571159396999999913e+01,9.816346842999999822e+00,1.155860428000000013e+02
1.614609375000000000e+02,4.113865699000000120e+01,-2.693512839999999686e-01,9.599907890000000110e-01,1.191137123999999936e+01,4.020845146999999997e+01,3.521496866000000114e+00,1.155019680000000015e+01
1.180156250000000000e+02,4.663220191999999997e+01,1.965035029999999960e-01,-1.493789999999999875e-02,9.197324409999999562e-01,1.135421975999999944e+01,1.563381344000000084e+01,2.816628633999999352e+02
1.251484375000000000e+02,4.600001525999999785e+01,1.143331059999999899e-01,-4.177077200000000462e-02,3.218227424999999808e+00,1.795311719000000039e+01,7.517878845000000254e+00,6.918786778999999854e+01
1.394375000000000000e+02,5.299701495000000051e+01,-7.874763599999999586e-02,-1.729430180000000039e-01,6.313545151000000466e+00,2.893374713000000042e+01,4.957514148000000453e+00,2.554986464999999995e+01
1.066640625000000000e+02,6.128765134999999731e+01,4.687268379999999790e-01,-6.572513520000000664e-01,7.207190635000000611e+01,9.042475860999999782e+01,6.748347570000000628e-01,-1.265329058000000062e+00
8.933593750000000000e+01,3.799635619000000020e+01,5.190002409999999733e-01,1.862469838000000211e+00,2.014214046999999841e+00,1.344108781000000086e+01,1.085950710000000008e+01,1.542096965000000068e+02
1.262734375000000000e+02,4.921790115999999671e+01,2.807665900000000034e-02,-1.767354869999999967e-01,2.432274247000000056e+00,1.337919796999999988e+01,9.203359217000000925e+00,1.248081582999999881e+02
1.277656250000000000e+02,5.048073338999999748e+01,1.210023340000000031e-01,-2.334214400000000078e-01,3.317725752999999944e+00,2.226972960000000157e+01,8.175450638999999242e+00,7.277756053999999608e+01
1.178125000000000000e+02,4.545993255999999860e+01,-2.193602799999999978e-02,4.058665399999999979e-02,3.010869565000000136e+00,1.561152719999999938e+01,7.805951587000000913e+00,8.245351743999999883e+01
8.689843750000000000e+01,4.580339095000000071e+01,7.222849749999999958e-01,5.847377429999999210e-01,1.349498328000000136e+00,1.178585080000000040e+01,1.304316011999999958e+01,2.170361841000000140e+02
1.436093750000000000e+02,4.658564599000000328e+01,-1.605509769999999836e-01,5.664545340000000095e-01,2.439799331000000127e+00,1.671681972000000016e+01,1.081322553000000042e+01,1.376597165999999959e+02
1.010703125000000000e+02,4.178800359000000242e+01,5.726534599999999475e-01,7.240621620000000647e-01,1.368729096999999895e+00,1.285630613000000011e+01,1.200367355000000025e+01,1.744603260000000091e+02
1.221171875000000000e+02,5.145653826000000208e+01,5.807542699999999891e-02,-1.741872849999999973e-01,3.045150501999999815e+00,2.049617718000000011e+01,7.717871574000000123e+00,6.530845001999999511e+01
1.050390625000000000e+02,5.330959141000000301e+01,4.603073340000000124e-01,-1.368540520000000038e-01,2.056020066999999951e+00,1.294254238999999984e+01,1.047886096999999950e+01,1.528372478999999942e+02
1.281484375000000000e+02,4.580565089000000256e+01,3.470672989999999958e-01,4.131806590000000057e-01,2.053511706000000103e+00,1.564292651000000056e+01,9.578141426000000180e+00,1.080181422999999938e+02
1.383046875000000000e+02,5.064498966000000024e+01,-1.550622980000000151e-01,1.102310600000000126e-02,1.606187290999999906e+00,1.717832680000000067e+01,1.129256537000000016e+01,1.307167621000000111e+02
8.683593750000000000e+01,3.754242960999999923e+01,6.213778949999999579e-01,2.407028625999999782e+00,2.658026755999999935e+00,1.375037649000000073e+01,8.543043644999999131e+00,1.106989881000000082e+02
1.216796875000000000e+02,4.641742224000000050e+01,-7.750589500000000520e-02,2.516117959999999987e-01,5.852006688999999540e+00,2.827103658000000053e+01,6.156327098999999414e+00,4.074014312999999987e+01
9.983593750000000000e+01,5.297328001999999714e+01,7.083886169999999982e-01,4.259736370000000161e-01,3.719899666000000327e+00,2.314790250000000071e+01,7.132805594999999776e+00,5.507981613999999837e+01
1.072343750000000000e+02,4.789955055000000073e+01,2.292419529999999983e-01,-2.731579729999999984e-01,2.269230768999999981e+00,1.423375408999999969e+01,1.020409573999999964e+01,1.341390269999999987e+02
8.390625000000000000e+01,3.908133295999999746e+01,6.323028539999999698e-01,1.914795100000000083e+00,2.535953176999999670e+00,1.540982655000000001e+01,8.991368610000000317e+00,1.056064222000000115e+02
1.258984375000000000e+02,5.658495270000000232e+01,8.553705600000000020e-02,-4.427496720000000385e-01,7.781605351000000326e+01,7.599526659999999367e+01,6.566485199999999578e-02,-1.819618253000000019e+00
1.329921875000000000e+02,5.726753226000000296e+01,-1.187037559999999936e-01,-6.629795779999999583e-01,2.019314380999999869e+01,5.092353097000000162e+01,2.301383560999999744e+00,3.787871505000000028e+00
1.300625000000000000e+02,4.945969792000000353e+01,-2.052879130000000163e-01,-1.675542160000000058e-01,2.256688963000000214e+00,1.774716040999999933e+01,9.248185703999999063e+00,9.425526195999999857e+01
1.043125000000000000e+02,4.746688813000000096e+01,4.577793490000000021e-01,7.229799799999999665e-01,7.817725749999999696e-01,1.097846945000000041e+01,1.710977725000000049e+01,3.284087301000000707e+02
1.129531250000000000e+02,4.632575879000000185e+01,3.113455969999999740e-01,7.403001900000000246e-02,1.718227425000000030e+00,1.601065810000000056e+01,1.075575083000000021e+01,1.257474262000000067e+02
1.423906250000000000e+02,4.291110622000000063e+01,-1.936351000000000001e-03,2.923164380000000118e-01,1.401337793000000165e+00,1.213522464000000056e+01,1.295126257000000081e+01,2.126768086000000153e+02
6.057812500000000000e+01,3.716992428999999731e+01,1.623223551999999792e+00,5.298941358000000434e+00,7.767558527999999463e+00,3.494380799000000337e+01,4.781536190999999825e+00,2.266770606000000043e+01
1.663671875000000000e+02,4.065996016999999796e+01,-5.784848609999999614e-01,1.372401011999999865e+00,3.906354514999999861e+00,2.098883903999999845e+01,7.702301452999999576e+00,6.832394084000000589e+01
1.508828125000000000e+02,4.486396470999999764e+01,-1.646593919999999878e-01,2.425333530000000071e-01,3.687290969999999835e+00,2.195421366000000063e+01,6.902402755999999862e+00,5.086831215000000128e+01
1.380234375000000000e+02,4.700057592999999656e+01,-3.399628000000000025e-03,-1.240247559999999999e-01,2.801839465000000029e+00,1.945344404000000083e+01,8.217551493000000207e+00,7.470399756000000480e+01
1.170859375000000000e+02,4.963082889999999736e+01,2.432794330000000171e-01,1.151915000000000022e-01,2.914715718999999705e+00,2.099421206999999967e+01,8.200522306999999955e+00,7.128334759999998482e+01
1.373984375000000000e+02,4.596556792999999885e+01,-3.884422900000000095e-02,-1.756914810000000104e-01,9.331103680000000233e-01,1.030783094000000055e+01,1.679333925999999977e+01,3.490957986999999889e+02
8.379687500000000000e+01,4.715588499999999783e+01,1.018197304999999941e+00,1.775732068000000163e+00,4.015886287999999915e+00,2.598154570999999891e+01,6.826006627000000826e+00,4.734897910000000110e+01
7.298437500000000000e+01,3.761710555999999883e+01,1.049215060000000088e+00,3.064918771999999958e+00,1.774247491999999982e+00,1.607817043000000012e+01,1.033656133000000032e+01,1.174321922000000029e+02
9.221875000000000000e+01,3.367165385999999927e+01,7.227604850000000081e-01,3.488396068000000128e+00,2.419732440999999845e+00,2.053374932999999913e+01,9.576485142999999312e+00,9.733841449000000523e+01
1.379453125000000000e+02,5.824132293000000260e+01,-4.644844000000000403e-03,-6.766291290000000513e-01,4.801839464999999585e+00,2.618939948999999956e+01,6.370658650000000200e+00,4.281991474000000153e+01
1.172578125000000000e+02,4.289326253000000122e+01,1.217735939999999989e-01,3.087806799999999810e-02,1.150501672000000086e+00,1.149825163999999944e+01,1.648789422999999843e+01,3.206702351999999792e+02
1.269765625000000000e+02,5.282820991999999904e+01,-5.255505900000000119e-02,-3.770203779999999893e-01,1.997491639000000152e+00,1.671377659999999921e+01,1.025907656999999951e+01,1.191255862999999948e+02
1.066250000000000000e+02,5.399725108999999890e+01,6.291708209999999912e-01,4.715523200000000525e-02,2.857023411000000124e+00,1.914258570999999876e+01,9.662919327000000891e+00,1.044893497999999994e+02
3.039843750000000000e+01,2.975849138999999965e+01,4.937010438999999806e+00,3.021465706000000040e+01,3.037207357999999857e+01,6.141136465000000300e+01,2.266474445000000060e+00,4.283722747999999747e+00
1.185000000000000000e+02,5.216545193000000324e+01,4.050526039999999828e-01,-5.966387199999999974e-02,2.271739129999999829e+00,1.903026732000000010e+01,9.057714427999998819e+00,8.601755835999999533e+01
1.195390625000000000e+02,5.906721573000000092e+01,3.981881899999999835e-02,-7.226425699999999841e-01,6.137123749999999767e-01,9.066898113999998898e+00,2.148028459000000012e+01,5.444014316000000235e+02
1.243203125000000000e+02,4.222057659000000029e+01,2.798148200000000196e-01,5.001077970000000761e-01,2.454013377999999967e+00,1.479408469999999731e+01,9.062318492000001058e+00,1.064762479999999982e+02
9.613281250000000000e+01,3.910210414000000156e+01,4.246963079999999668e-01,1.459100488000000029e+00,3.019230768999999981e+00,2.204966570000000203e+01,7.969757932999999461e+00,6.704084595999999863e+01
1.035078125000000000e+02,4.005367415999999992e+01,4.939488939999999717e-01,1.442413743999999998e+00,1.553511705999999881e+00,1.692160695999999831e+01,1.212823844999999956e+01,1.553227665999999942e+02
1.114296875000000000e+02,4.751063755999999927e+01,1.578621600000000222e-02,4.864820870000000075e-01,2.174749164000000068e+00,1.528312722999999984e+01,9.853822786000000278e+00,1.152483600000000052e+02
1.338281250000000000e+02,3.774422749000000010e+01,2.192076439999999793e-01,1.359279386999999950e+00,3.706772575000000103e+01,7.285087803000000406e+01,1.471150785999999933e+00,2.051819739999999892e-01
2.968750000000000000e+01,5.150284427999999792e+01,3.012862026000000082e+00,8.177625342000000686e+00,7.489297659000000351e+01,7.550350665000000561e+01,9.806129209999999707e-01,-3.251038549999999971e-01
1.428203125000000000e+02,3.985137104999999735e+01,-7.527731900000000920e-02,7.513096070000000459e-01,2.294314380999999958e+00,1.383516196999999970e+01,9.195981017000001145e+00,1.170205516999999986e+02
1.273515625000000000e+02,5.567562161000000032e+01,2.212198819999999788e-01,-4.826498690000000091e-01,4.744147156999999559e+00,2.728328577999999993e+01,6.318083062000000361e+00,4.132226047999999707e+01
7.168750000000000000e+01,4.210807338000000044e+01,1.208165622999999966e+00,2.246937529000000211e+00,8.081103679000000284e+01,9.641216432999999597e+01,5.233409540000000248e-01,-1.528430594999999892e+00
1.099375000000000000e+02,5.320152577000000349e+01,2.653628450000000139e-01,-2.775698440000000100e-01,2.053511706000000103e+00,1.400646575999999932e+01,1.044384604999999944e+01,1.384049325000000010e+02
1.374609375000000000e+02,4.954652207000000175e+01,-1.385001680000000068e-01,-1.174458369999999974e-01,9.966555179999999625e-01,1.239113080000000089e+01,1.492610866999999963e+01,2.488065026999999816e+02
1.254062500000000000e+02,5.812640286999999972e+01,3.086032639999999883e-01,-6.272044070000000193e-01,2.997491638999999708e+00,1.640042907999999855e+01,8.210744754000000256e+00,8.532877661000000558e+01
1.055468750000000000e+02,3.865145926000000287e+01,4.466982549999999885e-01,1.341225788000000030e+00,1.372909699000000039e+00,1.413828273000000024e+01,1.177994387000000032e+01,1.551057231999999715e+02
