0.000000000000000000e+00,5.524486603999999801e+01,7.277600381999999809e+04,1.059763814000000093e+04,1.463448965000000026e+05
0.000000000000000000e+00,3.319434796000000176e+01,6.306512163999999757e+04,8.907661779000000024e+03,5.058973041000000085e+05
1.000000000000000000e+00,3.278689926999999926e+01,4.721166812000000209e+04,4.295225338999999622e+03,5.393659366000000155e+05
0.000000000000000000e+00,5.305769018000000159e+01,4.722835998999999720e+04,9.046182396000000153e+03,4.566342073000000091e+05
0.000000000000000000e+00,3.507555288999999732e+01,5.142866337000000203e+04,9.221265417000000525e+03,4.571161944999999832e+05
0.000000000000000000e+00,4.946168598999999944e+01,7.743546545000000333e+04,6.922152837999999974e+03,4.862032123000000138e+04
1.000000000000000000e+00,4.430297783999999695e+01,5.540646214999999938e+04,9.522576495000001159e+03,5.232512663000000175e+05
0.000000000000000000e+00,4.859322101000000060e+01,6.371888120000000345e+04,1.186306428000000051e+04,2.989200067000000272e+05
0.000000000000000000e+00,3.197176907000000057e+01,7.393574201000000176e+04,8.253583456999998816e+03,6.254840916999999899e+05
1.000000000000000000e+00,4.673115245000000328e+01,6.137067766000000120e+04,9.391341628000000128e+03,4.629464923999999883e+05
0.000000000000000000e+00,4.354252824000000288e+01,6.536406334000000061e+04,7.839414395999999215e+03,5.796407981999999611e+05
1.000000000000000000e+00,4.647392714000000069e+01,5.529357499999999709e+04,8.276644565999999031e+03,1.694759967999999935e+05
1.000000000000000000e+00,5.728482392000000090e+01,7.263784481999999844e+04,1.493850613000000158e+04,3.525079012000000221e+05
1.000000000000000000e+00,5.076936194999999685e+01,5.015343544999999722e+04,6.596013689999999769e+03,2.669391746000000276e+05
1.000000000000000000e+00,4.305089188000000178e+01,6.681366400000000431e+04,1.545868866999999955e+04,6.006851914999999572e+05
1.000000000000000000e+00,3.764199976999999819e+01,5.603949792999999772e+04,1.230145679000000018e+04,3.604190987999999779e+05
1.000000000000000000e+00,3.726933248000000276e+01,6.869117085999999836e+04,1.630578906999999890e+04,6.197074202999999980e+05
1.000000000000000000e+00,4.742452904999999674e+01,6.764774764000000141e+04,8.767783546999999089e+03,7.879842881999999518e+05
0.000000000000000000e+00,5.578242299000000060e+01,6.461668809999999939e+04,1.237854089000000022e+04,7.799257891999999993e+05
0.000000000000000000e+00,5.069628655000000350e+01,7.441855717000000004e+04,8.632699006999999256e+03,4.727616207999999751e+05
0.000000000000000000e+00,4.746701603000000347e+01,5.826057232000000658e+04,4.658414539999999761e+03,5.075726350000000093e+05
0.000000000000000000e+00,3.124483833000000033e+01,4.136195044999999664e+04,1.075550842000000011e+04,6.157200424999999814e+05
0.000000000000000000e+00,4.654726629000000315e+01,5.786053102999999828e+04,7.146192573999999695e+03,4.457455544000000227e+05
0.000000000000000000e+00,4.179601360000000199e+01,5.107546117999999842e+04,1.241684844999999950e+04,4.504022932000000146e+05
1.000000000000000000e+00,2.903452095000000099e+01,5.543361187000000791e+04,1.076975059000000147e+04,2.764666203000000096e+05
0.000000000000000000e+00,5.315575545000000091e+01,5.400677851000000373e+04,1.518908844999999928e+04,2.463218916000000027e+05
1.000000000000000000e+00,4.307820398999999867e+01,5.266471718999999575e+04,1.443574304999999913e+04,4.119328191000000224e+05
0.000000000000000000e+00,3.803912191999999948e+01,7.590181828999999561e+04,6.512711020000000644e+03,3.574681866000000155e+05
0.000000000000000000e+00,4.402366242000000085e+01,6.496139304999999877e+04,6.885723976999999650e+03,2.657172542000000249e+05
0.000000000000000000e+00,4.501562039000000226e+01,7.978190125999999873e+04,1.114810325000000012e+04,4.272876277000000118e+05
1.000000000000000000e+00,3.209408141000000114e+01,2.000000000000000000e+04,1.426180773000000045e+04,5.791816552000000374e+05
0.000000000000000000e+00,5.200403731000000107e+01,3.821388843999999517e+04,1.149274174000000130e+04,5.790593131999999750e+05
1.000000000000000000e+00,4.851272138000000211e+01,6.585047688000000198e+04,3.912385615999999573e+03,4.195566197999999858e+05
0.000000000000000000e+00,4.953216133000000099e+01,7.595828349000000162e+04,1.056290377000000080e+04,6.355123606000000145e+05
0.000000000000000000e+00,2.744024624000000045e+01,5.536972783999999956e+04,1.088893494000000101e+04,6.068511696000000229e+05
0.000000000000000000e+00,4.814631736999999845e+01,4.536266981999999552e+04,2.524992105000000265e+03,3.994375235000000102e+05
0.000000000000000000e+00,3.707521504999999706e+01,7.880499824000000081e+04,1.271000309000000016e+04,3.150587166999999899e+05
1.000000000000000000e+00,3.533787620999999746e+01,6.172300612999999430e+04,9.913194940999999744e+03,2.918974057000000030e+05
1.000000000000000000e+00,4.237110355000000084e+01,4.437662221000000136e+04,1.386509055000000080e+04,2.590492823999999964e+05
1.000000000000000000e+00,5.185347373999999832e+01,5.450314422999999806e+04,7.377820913999999902e+03,4.310989997999999905e+05
1.000000000000000000e+00,4.993151868999999721e+01,5.529350777000000380e+04,9.465090098000000580e+03,6.297642743000000482e+05
0.000000000000000000e+00,5.977886094000000128e+01,5.412287827000000834e+04,1.516487506000000030e+04,2.546172608999999939e+05
0.000000000000000000e+00,3.416409191999999706e+01,6.591959730999999738e+04,7.594363993000000846e+03,5.437897212000000291e+05
1.000000000000000000e+00,4.549732493999999861e+01,5.190685022000000026e+04,1.368696934999999939e+04,8.552085055000000284e+04
0.000000000000000000e+00,5.761545627999999653e+01,6.143093415000000095e+04,1.156107365000000027e+04,4.218918460000000196e+05
1.000000000000000000e+00,4.410061144000000155e+01,4.759204748999999720e+04,1.316765762999999970e+04,4.731010273000000161e+05
1.000000000000000000e+00,4.280386517000000168e+01,5.474988644999999815e+04,7.631687820999999531e+03,1.528833519000000088e+05
1.000000000000000000e+00,5.069496792999999712e+01,6.367815467999999237e+04,5.011615145000000666e+03,5.634986635999999708e+05
1.000000000000000000e+00,3.771663124999999894e+01,7.444572702000000572e+04,7.515152476000000206e+03,2.979642638000000152e+05
0.000000000000000000e+00,5.527030631000000227e+01,6.226294845000000350e+04,1.178587919000000147e+04,3.010262206000000006e+05
0.000000000000000000e+00,4.426398839999999524e+01,6.693247176000000036e+04,1.103316277000000082e+04,1.497611281000000017e+05
1.000000000000000000e+00,4.620524085000000269e+01,5.543404046000000380e+04,1.869314651999999842e+04,3.169066440999999759e+05
0.000000000000000000e+00,6.163048359999999803e+01,6.561729175000000396e+04,1.439228833000000122e+04,5.605934159999999683e+05
1.000000000000000000e+00,3.562487151999999924e+01,4.948383262000000104e+04,1.181125252999999975e+04,2.422929200000000128e+05
1.000000000000000000e+00,3.981481699999999790e+01,5.608645032999999239e+04,6.588606461999999738e+03,2.283885491000000038e+05
1.000000000000000000e+00,4.315289746999999920e+01,5.379855112000000372e+04,1.116035505999999987e+04,6.384671772999999812e+05
0.000000000000000000e+00,4.894126711999999912e+01,7.687000764999999956e+04,5.575323415999999270e+03,2.665312969000000157e+05
1.000000000000000000e+00,4.812708461999999798e+01,5.268206401000000187e+04,1.251452029000000039e+04,5.494435886000000173e+05
1.000000000000000000e+00,3.860885155999999796e+01,5.931693703999999707e+04,1.229634158000000025e+04,5.108113694999999716e+05
0.000000000000000000e+00,3.611724688999999699e+01,7.033442786999999953e+04,9.823218967000000703e+03,6.326004718000000576e+05
1.000000000000000000e+00,5.449187590999999742e+01,4.768446306000000186e+04,1.012876114000000052e+04,6.133728917000000365e+05
1.000000000000000000e+00,3.348313021999999961e+01,3.962712479999999778e+04,9.371511070999998992e+03,3.198376592999999993e+05
1.000000000000000000e+00,4.210214563000000254e+01,5.342746192000000156e+04,7.903103591000000051e+03,2.385296336000000010e+05
0.000000000000000000e+00,5.724274098000000066e+01,6.981046265000000130e+04,4.684556432999999743e+03,7.204238157000000356e+05
0.000000000000000000e+00,3.737157247999999754e+01,4.739922826999999961e+04,1.456264194000000134e+04,5.377441324000000022e+05
0.000000000000000000e+00,4.575422949000000017e+01,6.317295728999999847e+04,6.332201900000000023e+03,4.565247944000000134e+05
1.000000000000000000e+00,5.710507936999999856e+01,5.606607684999999765e+04,5.235759900000000016e+03,4.978762478000000119e+05
1.000000000000000000e+00,4.534128933000000217e+01,6.204316622999999527e+04,4.980668295000000398e+03,3.576390334000000148e+05
1.000000000000000000e+00,6.522488117000000329e+01,7.070385012999999162e+04,5.025365517999999611e+03,2.849917415000000037e+05
1.000000000000000000e+00,4.303106902999999761e+01,6.917519402999999875e+04,6.039594518999999309e+03,3.257014083000000101e+05
0.000000000000000000e+00,4.686775698000000290e+01,4.812336983000000328e+04,9.215340233999999100e+02,4.055501688999999897e+05
1.000000000000000000e+00,4.898030739000000011e+01,8.199733071000000928e+04,1.261645622000000003e+04,2.371851713999999920e+05
1.000000000000000000e+00,3.449805732000000091e+01,7.720648386000000755e+04,8.493098574999999983e+03,4.110704827999999980e+05
0.000000000000000000e+00,3.772282352999999944e+01,4.934640499999999884e+04,5.827820346000000427e+03,4.796859823999999790e+05
0.000000000000000000e+00,4.362606334000000174e+01,8.257301132000000507e+04,1.696989764000000150e+03,5.626050655000000261e+05
1.000000000000000000e+00,5.142349784000000312e+01,7.027568705999999656e+04,1.035917579000000114e+04,2.531819788999999873e+05
1.000000000000000000e+00,5.797429300999999668e+01,4.140929389999999694e+04,8.211340920000000551e+03,4.213189763999999850e+05
0.000000000000000000e+00,4.186361457000000286e+01,5.153993044999999984e+04,6.932950306000000637e+03,3.713556934999999939e+05
0.000000000000000000e+00,4.873145039999999284e+01,5.689523152999999729e+04,9.851578109000000040e+03,5.809503967000000412e+05
1.000000000000000000e+00,4.824884663999999646e+01,8.606783527000001050e+04,9.181067429999999149e+03,3.356526233999999822e+05
0.000000000000000000e+00,4.691189053000000087e+01,5.669278043999999500e+04,7.946435929000000215e+03,6.855416500999999698e+05
0.000000000000000000e+00,4.214444500000000460e+01,6.043240367000000697e+04,1.141746256999999969e+04,4.150053584000000264e+05
0.000000000000000000e+00,5.946215292000000119e+01,6.690547643999999855e+04,1.007749592000000121e+04,6.512156435000000056e+05
0.000000000000000000e+00,5.461385875999999939e+01,6.268953963999999542e+04,8.732143355000000156e+03,4.815135074000000022e+05
1.000000000000000000e+00,4.325105758000000122e+01,6.601395174000000407e+04,7.039540023000000474e+03,6.109421408000000520e+05
1.000000000000000000e+00,3.642694852000000338e+01,4.055875456000000122e+04,4.981269145999999637e+03,2.832412768999999971e+05
1.000000000000000000e+00,4.127000968000000114e+01,6.582612291000000550e+04,1.171537139999999999e+04,4.167487309000000241e+05
0.000000000000000000e+00,5.110053282999999880e+01,7.226220244999999704e+04,1.212482385999999860e+04,1.878210958000000101e+05
1.000000000000000000e+00,4.585016782000000291e+01,6.272140513999999530e+04,1.612756619000000137e+04,4.949855362999999779e+05
0.000000000000000000e+00,3.740628430999999665e+01,6.431573671000000468e+04,1.487136125999999967e+04,5.029468818999999785e+05
0.000000000000000000e+00,5.148050879999999552e+01,6.790439895000000251e+04,1.141730952000000070e+04,4.874359639999999781e+05
0.000000000000000000e+00,5.628750886000000264e+01,5.444172437000000355e+04,4.362720323999999891e+03,4.328504157000000123e+05
0.000000000000000000e+00,4.041469075999999916e+01,7.127184407000000647e+04,1.312245694000000003e+04,4.110458331999999937e+05
0.000000000000000000e+00,4.631841716000000275e+01,6.531168224999999802e+04,7.988753684999999678e+03,2.156735383999999904e+05
1.000000000000000000e+00,6.122413158999999894e+01,7.979213096000000951e+04,1.424553319000000010e+04,4.979502933000000194e+05
1.000000000000000000e+00,4.338998457999999658e+01,7.171645662000001175e+04,8.870714300999999978e+03,1.658662000000000116e+05
1.000000000000000000e+00,4.017883970999999832e+01,3.692935123999999632e+04,9.719192898000001151e+03,2.456643652000000002e+05
0.000000000000000000e+00,4.209853577999999885e+01,7.184725440000000526e+04,4.225328117000000020e+03,4.760883996000000043e+05
1.000000000000000000e+00,3.984583613000000213e+01,6.321076234999999724e+04,3.657863217999999961e+03,6.644313965999999782e+05
0.000000000000000000e+00,5.412700262999999978e+01,5.561934152000000176e+04,1.121243790999999874e+04,2.290705491000000038e+05
0.000000000000000000e+00,4.705691570999999840e+01,6.231111641000000236e+04,9.832057310000000143e+03,8.304303691999999573e+05
1.000000000000000000e+00,4.778972925000000060e+01,5.913921080000000075e+04,4.630544424000000618e+03,4.738458546000000206e+05
0.000000000000000000e+00,5.050341114999999803e+01,5.959326239999999962e+04,1.225273057999999946e+04,6.122427754999999888e+05
1.000000000000000000e+00,6.286886081000000104e+01,7.571922986000000674e+04,1.051528134999999929e+04,4.744856659000000218e+05
1.000000000000000000e+00,4.024532734000000289e+01,6.289186556000000564e+04,1.252294052000000011e+04,5.832309760000000242e+05
0.000000000000000000e+00,3.612691774000000322e+01,7.442010253999999259e+04,1.027413558000000012e+04,5.513443364999999758e+05
1.000000000000000000e+00,4.755430896000000018e+01,5.736805622000000585e+04,1.017574457000000075e+04,4.661289118000000017e+05
0.000000000000000000e+00,4.222095551999999685e+01,6.560541797999999835e+04,1.362911039999999957e+04,2.975408814000000129e+05
1.000000000000000000e+00,4.656694115999999894e+01,6.843127055000000109e+04,1.408890641999999934e+04,3.836932040999999736e+05
0.000000000000000000e+00,5.563031698999999719e+01,6.138862708999999450e+04,1.427000730999999905e+04,3.416919336999999941e+05
0.000000000000000000e+00,3.198877901999999906e+01,6.058485457999999198e+04,8.133459309999999277e+03,1.296356343000000052e+05
0.000000000000000000e+00,5.672544675000000325e+01,6.598095617000000493e+04,7.009186037999999826e+03,1.732728954000000085e+05
0.000000000000000000e+00,5.130015889999999956e+01,3.415477653999999893e+04,5.316010491000000002e+03,2.163553405999999959e+05
0.000000000000000000e+00,4.357614913999999828e+01,5.980106311000000278e+04,8.042386734000000615e+03,6.017449607000000542e+05
1.000000000000000000e+00,3.863314682000000033e+01,5.561806942000000709e+04,7.557657204999999522e+03,8.542835574000000488e+05
1.000000000000000000e+00,4.450599146999999789e+01,5.263297123999999894e+04,1.234867783000000054e+04,2.939999427000000142e+05
0.000000000000000000e+00,5.504901266000000248e+01,4.575715568000000349e+04,1.120701555999999982e+04,4.657098937000000151e+05
0.000000000000000000e+00,4.847639594999999701e+01,6.397506089999999676e+04,1.061485448999999971e+04,8.914398760999999940e+05
0.000000000000000000e+00,4.212007949999999568e+01,3.845386033000000316e+04,1.528341751999999906e+04,3.208340102000000188e+05
0.000000000000000000e+00,3.324696770999999984e+01,5.491244042999999510e+04,8.203562630000000354e+03,5.375721337999999523e+05
0.000000000000000000e+00,5.525607796999999977e+01,5.948627072999999655e+04,6.515336777999999867e+03,2.284340507999999973e+05
0.000000000000000000e+00,3.883483234999999922e+01,7.716581296999999904e+04,8.737203190000000177e+03,4.788533216999999713e+05
1.000000000000000000e+00,6.262213572000000283e+01,6.040975787000000128e+04,9.611317626000000018e+03,2.552854063000000024e+05
1.000000000000000000e+00,5.127542204000000226e+01,4.895890535000000091e+04,2.418864339999999629e+03,6.156724681000000564e+05
1.000000000000000000e+00,3.632861750000000001e+01,6.724905932000000030e+04,1.299847232000000076e+04,3.967934734000000171e+05
0.000000000000000000e+00,5.376273185000000154e+01,6.583456888999999501e+04,1.535325774000000092e+04,1.520123530000000028e+05
1.000000000000000000e+00,3.893027639000000306e+01,5.528598625000000175e+04,1.746207505999999921e+04,7.344436968999999808e+05
0.000000000000000000e+00,4.187168381000000039e+01,7.036101503999999841e+04,1.202472510999999940e+04,5.755007687000000151e+05
1.000000000000000000e+00,4.269528910999999738e+01,5.919582898999999452e+04,8.634376790999998775e+03,5.730543808000000427e+05
0.000000000000000000e+00,3.994299532000000141e+01,6.961201230000000214e+04,8.125598993000000519e+03,4.990863441999999923e+05
1.000000000000000000e+00,4.542714869000000277e+01,7.231618286000000080e+04,8.728916803000000073e+03,2.793934910000000382e+05
1.000000000000000000e+00,3.789364860000000590e+01,7.936891741000000911e+04,1.350192659000000094e+04,7.619355176999999676e+05
0.000000000000000000e+00,3.984482153999999809e+01,6.432827892000000429e+04,1.386043821000000025e+04,5.673570263999999734e+05
1.000000000000000000e+00,5.515697275000000133e+01,7.557120187999999325e+04,1.288754899000000114e+04,4.165402989999999991e+05
1.000000000000000000e+00,3.619514799999999610e+01,5.247766493999999511e+04,1.207141683999999987e+04,9.770689181000000099e+04
0.000000000000000000e+00,4.167121696000000242e+01,6.441243101000000024e+04,1.044961817999999948e+04,3.551753677000000025e+05
0.000000000000000000e+00,6.103424503000000101e+01,6.182487980000000243e+04,1.121199502000000030e+04,6.608970145999999950e+05
0.000000000000000000e+00,4.244978637999999904e+01,6.641766597000000183e+04,9.183327620999998544e+03,5.133400096999999951e+05
1.000000000000000000e+00,5.422262982000000164e+01,5.801163390000000072e+04,9.822426192000000810e+03,5.524540263000000268e+05
1.000000000000000000e+00,4.655637266000000096e+01,5.565765681000000041e+04,9.625399585999999545e+03,3.774246157000000239e+05
0.000000000000000000e+00,4.522565147000000252e+01,5.269715191999999661e+04,8.618166528999998945e+02,5.408054939999999478e+05
1.000000000000000000e+00,5.247484301000000073e+01,5.644476847999999882e+04,1.193273880999999892e+04,6.982163760000000184e+04
1.000000000000000000e+00,5.501756589000000019e+01,8.333381053999999131e+04,9.874075327000000470e+03,1.000000000000000000e+06
0.000000000000000000e+00,4.849651503999999846e+01,6.830447297999999137e+04,9.466995128000000477e+03,4.203220702000000165e+05
0.000000000000000000e+00,4.180848338999999925e+01,6.242652378999999928e+04,6.619929677000000083e+03,6.304112698000000091e+05
1.000000000000000000e+00,6.275948862999999989e+01,7.194880529000000388e+04,8.061968487000000096e+03,3.658627817999999970e+05
0.000000000000000000e+00,5.176741827000000029e+01,7.734561632999998983e+04,6.736751679999999396e+03,6.650991389999999665e+05
1.000000000000000000e+00,5.473045671999999939e+01,7.230203222999999707e+04,1.081375655000000006e+04,2.341590793000000122e+05
1.000000000000000000e+00,4.765948559000000273e+01,6.724707697999999800e+04,9.851689537999998720e+03,3.683440636999999988e+05
0.000000000000000000e+00,3.990467755000000238e+01,6.950662127000000328e+04,5.449471996999999647e+03,4.092932657999999938e+05
1.000000000000000000e+00,5.394349721999999758e+01,6.888877804999999353e+04,1.061160685999999987e+04,7.645313203000000212e+05
1.000000000000000000e+00,4.167962349999999816e+01,5.824317992000000231e+04,1.514903425999999854e+04,6.493237878000000492e+05
1.000000000000000000e+00,4.607172661999999974e+01,7.347642248999999720e+04,9.656806156000000556e+03,3.862870207999999984e+05
1.000000000000000000e+00,3.749764004000000028e+01,6.868840198999999848e+04,1.579631838000000062e+04,3.758896380999999819e+05
0.000000000000000000e+00,3.174162963999999931e+01,7.376812453000000096e+04,8.132073715999999877e+03,5.626638116000000155e+05
0.000000000000000000e+00,4.474219951999999978e+01,6.325987837000000582e+04,1.149554999000000134e+04,3.703562223000000231e+05
1.000000000000000000e+00,4.212055603000000303e+01,6.387520998999999574e+04,1.139768600999999944e+04,1.883275830999999889e+05
1.000000000000000000e+00,4.185495362999999713e+01,6.994693923999999242e+04,9.010648633000000700e+03,7.785372094999999972e+05
1.000000000000000000e+00,6.246308508999999987e+01,6.814963056000000506e+04,9.560448204000000260e+03,4.019160981000000029e+05
1.000000000000000000e+00,4.305947066000000234e+01,4.237521424000000115e+04,6.062601360000000568e+03,5.100391484000000055e+05
0.000000000000000000e+00,5.071732637000000210e+01,6.040438393999999971e+04,4.198839128000000528e+03,5.139746811999999918e+05
0.000000000000000000e+00,5.129771627000000223e+01,7.481089471000000776e+04,1.365834201000000030e+04,2.868497874999999767e+05
1.000000000000000000e+00,4.313272874999999829e+01,7.201692458999999508e+04,1.160274297000000115e+04,2.050062160999999905e+05
1.000000000000000000e+00,4.474440761000000322e+01,8.881602694999999949e+04,9.317221949999999197e+03,4.935921763999999966e+05
0.000000000000000000e+00,4.146251483000000349e+01,7.194240291000000434e+04,6.995902523999999175e+03,5.416701016000000527e+05
1.000000000000000000e+00,6.170429878000000201e+01,6.665541419999999925e+04,8.001644301999999698e+03,8.050755196999999462e+05
1.000000000000000000e+00,4.660008703999999824e+01,5.427939597000000504e+04,5.699184814000000188e+03,1.249790500999999931e+05
0.000000000000000000e+00,4.977333949999999874e+01,5.760059672999999748e+04,1.034030040999999983e+04,1.283879293000000034e+05
0.000000000000000000e+00,5.874184223000000316e+01,5.536823716000000422e+04,1.327294647000000077e+04,5.660221306000000332e+05
1.000000000000000000e+00,3.537227548999999982e+01,4.030049467000000004e+04,8.828164448999999877e+03,7.198469823999999790e+05
1.000000000000000000e+00,4.137223372999999782e+01,6.065759354999999778e+04,3.331304746999999679e+03,3.921777889999999898e+05
0.000000000000000000e+00,5.534658335000000307e+01,7.091459992999999668e+04,9.644410259999998743e+03,7.791436004999999423e+05
1.000000000000000000e+00,3.901360283999999723e+01,6.989775290999999561e+04,9.624908868999998958e+03,5.658147249999999767e+05
0.000000000000000000e+00,3.696953351999999882e+01,6.017405765000000247e+04,1.566643154999999933e+04,2.714147591999999713e+05
